Building,Business,Entertainment,Medicine,Otdoor,Religion,Residence,Restaurant,School,Shopping,Snackbar,Sports,Traffic
25791,1,2,2,0,0,0,0,0,1,1,0,0,0
25792,0,0,0,0,0,0,0,1,0,0,0,0,0
25793,0,0,1,0,0,0,0,0,0,0,0,0,0
25794,4,6,2,0,4,7,2,0,1,0,1,2,0
25795,0,0,0,0,0,2,0,0,0,0,1,0,0
25796,0,3,0,0,0,4,1,1,0,0,1,0,1
25797,1,2,0,0,0,5,2,1,0,0,1,0,3
25798,0,0,0,0,0,0,1,0,0,0,0,0,0
25799,0,0,4,1,0,0,1,1,1,0,0,0,0
25800,1,2,0,1,0,5,2,1,0,0,1,0,3
25801,1,2,0,1,0,4,1,1,0,0,0,0,2
25802,1,2,0,1,0,4,1,1,0,0,1,0,2
25803,0,3,0,1,0,3,1,0,0,0,1,0,0
25804,0,0,2,0,1,1,3,0,0,0,0,0,2
25805,0,0,2,0,1,1,3,0,0,0,0,0,2
25806,0,0,2,0,1,1,3,0,0,0,0,0,2
25807,0,0,2,0,1,1,3,0,0,0,0,0,2
25808,0,0,1,2,0,1,0,0,0,1,0,0,0
25809,0,0,1,2,0,1,1,0,0,2,0,0,0
25810,1,0,0,0,0,2,0,0,0,1,0,0,0
25811,0,0,0,0,0,2,0,0,0,0,0,0,0
25812,1,0,0,0,0,2,0,0,0,1,1,0,0
25813,0,0,0,0,0,2,0,0,0,1,1,0,0
25814,0,0,3,0,1,0,2,0,0,0,0,0,2
25815
25816
25817,0,1,1,0,0,0,0,1,1,0,0,0,0
25818,0,1,0,0,0,0,0,1,1,0,0,0,0
25819,1,2,0,1,0,5,1,1,0,0,1,0,2
25820,1,2,0,1,0,5,1,1,0,1,1,0,2
25821,2,0,0,0,1,1,0,0,0,0,0,0,0
25822,2,0,1,0,0,2,0,0,1,0,0,0,0
25823,0,0,1,0,1,2,2,0,1,0,0,0,1
25824,2,2,3,0,0,0,0,0,1,1,0,0,2
25825,0,0,1,0,0,0,0,0,0,0,0,0,0
25826,1,2,0,1,0,5,1,1,0,0,1,0,2
25827,0,0,3,0,1,1,2,0,0,0,0,0,1
25828,0,0,3,0,1,1,2,0,0,0,0,0,1
25829,0,0,1,0,1,0,2,0,0,0,0,0,2
25830,0,2,0,0,0,4,1,1,0,0,1,0,1
25831,1,2,0,1,0,4,1,1,0,0,1,0,2
25832,0,0,2,0,0,0,0,0,0,1,0,0,0
25833,0,0,1,0,1,1,4,0,1,0,0,0,2
25834,0,0,1,0,1,0,2,0,0,0,0,0,1
25835,0,0,0,0,1,0,2,0,0,0,0,0,1
25836,0,0,1,1,0,0,0,2,0,0,0,0,0
25837,0,0,3,0,0,1,1,0,0,0,0,0,1
25838,0,0,3,0,0,1,1,0,0,0,0,0,1
25839,0,0,4,0,0,1,2,0,0,0,0,0,2
25840,0,0,4,0,0,1,2,0,0,0,0,0,1
25841,1,1,0,0,4,1,16,0,0,0,1,0,3
25842,1,0,0,0,1,0,6,0,0,0,1,0,1
25843,1,0,0,0,1,0,5,0,0,0,1,0,2
25844,0,0,0,0,1,0,2,0,0,0,0,0,1
25845,0,0,1,0,0,0,0,0,0,0,1,0,0
25846,0,0,0,0,0,0,0,0,0,0,1,0,0
25847,2,2,1,0,2,0,2,1,1,0,0,0,0
25848,0,0,0,0,0,0,0,0,0,0,1,0,0
25849,0,1,0,0,0,0,0,0,0,0,1,0,0
25850,0,2,0,0,0,1,0,0,0,0,1,0,0
25851,0,3,0,0,0,1,0,0,0,0,2,0,0
25852,0,0,1,0,0,0,0,0,0,3,1,0,0
25853,0,0,2,0,0,0,0,0,0,0,1,0,0
25854,0,0,2,0,0,0,0,0,0,0,0,0,0
25855,0,0,0,0,0,0,0,0,0,0,1,0,0
25856,1,1,2,1,4,2,15,0,1,0,1,0,4
25857,1,1,0,0,3,1,15,0,0,0,1,0,3
25858,0,0,1,0,1,0,4,0,0,0,0,0,2
25859,1,2,2,0,0,0,0,0,1,1,0,0,0
25860,0,2,0,1,0,3,1,0,0,0,1,0,0
25861,0,3,0,1,0,3,1,0,0,0,2,0,0
25862,0,0,3,0,0,1,1,0,0,0,0,0,1
25863,0,0,3,0,0,1,1,0,0,0,0,0,1
25864,0,0,0,0,0,0,0,0,1,0,1,0,1
25865,0,0,0,0,0,0,0,0,1,0,1,0,1
25866,0,0,1,0,0,0,0,0,1,0,1,0,1
25867,0,0,2,0,0,1,1,0,0,0,0,0,2
25868,0,0,2,0,1,1,1,0,0,0,0,0,1
25869,0,0,4,0,1,1,2,0,0,0,0,0,2
25870,2,0,0,0,0,2,0,0,0,1,1,0,0
25871,0,0,2,0,0,0,0,0,0,0,1,0,0
25872,0,0,2,0,0,0,0,0,0,0,1,0,0
25873,0,3,0,1,0,3,1,0,0,0,1,0,0
25874,1,0,0,0,1,1,0,0,1,0,1,0,0
25875,0,0,0,0,1,0,0,0,1,0,1,0,0
25876,1,0,0,0,1,0,0,0,0,0,1,0,0
25877
25878
25879
25880,1,1,1,0,1,0,5,1,0,0,1,0,2
25881,0,0,0,0,0,0,1,0,0,0,0,0,1
25882,1,2,3,0,0,1,0,0,1,1,0,0,2
25883,0,1,1,0,0,0,0,1,0,0,0,0,0
25884,0,1,1,0,0,2,0,1,0,1,0,0,0
25885,0,1,1,0,0,2,0,0,0,1,0,0,0
25886,0,0,0,0,0,2,0,0,0,1,0,0,0
25887,0,0,1,0,0,2,0,0,0,1,0,1,0
25888,0,0,1,0,2,2,0,0,0,1,0,1,0
25889,0,1,1,0,1,0,2,1,0,0,1,0,2
25890,0,0,0,0,1,1,2,0,0,1,2,0,2
25891,1,0,0,1,0,2,0,0,0,0,0,0,0
25892,0,0,0,0,0,2,0,0,0,1,1,0,0
25893,0,1,1,0,0,1,0,1,0,1,1,0,0
25894
25895
25896,0,0,0,0,0,0,0,0,0,0,1,0,0
25897,0,0,0,0,0,0,0,0,0,0,1,0,0
25898,0,0,0,0,0,0,0,0,1,0,1,0,0
25899,0,0,1,0,0,1,0,1,0,0,0,0,0
25900,1,0,0,0,0,0,0,2,0,0,0,0,0
25901,1,2,2,0,1,2,0,0,1,1,0,0,2
25902,2,2,2,0,2,4,0,0,1,0,1,0,2
25903,0,0,1,0,0,1,0,0,0,0,0,0,0
25904,0,0,1,0,0,0,0,1,0,0,0,0,0
25905,0,0,4,0,0,1,2,0,0,0,0,0,1
25906,0,0,4,0,0,1,1,0,0,0,0,0,1
25907,0,0,4,0,0,1,1,0,0,0,0,0,1
25908,0,1,2,0,0,2,0,0,0,0,0,0,0
25909,0,2,2,0,0,0,0,0,0,0,1,0,0
25910
25911,0,0,1,0,3,2,10,0,1,1,0,0,4
25912,0,0,1,0,0,0,0,1,0,0,0,0,0
25913,1,2,3,0,1,2,0,0,1,1,0,0,2
25914,0,0,4,0,0,1,2,0,0,0,0,0,1
25915,0,0,4,0,0,1,1,0,0,0,0,0,1
25916,0,0,0,0,0,1,5,0,0,0,0,0,0
25917,0,1,1,0,0,0,0,1,1,0,0,0,0
25918,2,1,1,0,2,1,1,0,1,0,0,0,0
25919,0,0,1,0,2,1,10,0,1,0,0,0,4
25920,0,0,1,0,2,1,10,0,1,0,0,0,4
25921,0,0,1,0,2,1,10,0,1,1,0,0,4
25922,0,0,0,0,1,1,8,0,1,1,0,0,3
25923,0,0,0,0,2,2,6,0,0,1,0,0,3
25924,1,0,0,0,1,1,0,0,0,1,0,0,0
25925,0,0,1,0,1,1,8,0,1,0,0,0,4
25926,0,0,1,0,1,0,5,0,0,0,0,0,4
25927,0,0,0,0,0,1,0,0,0,1,1,0,0
25928,0,0,0,0,0,1,0,0,0,1,1,0,0
25929,0,1,0,0,0,2,0,1,0,1,0,0,0
25930,0,0,2,0,0,1,1,0,0,0,0,0,1
25931,0,0,0,0,0,1,0,0,0,0,0,0,0
25932,0,0,0,0,0,1,5,0,0,0,0,0,0
25933,0,0,0,0,0,1,0,0,0,1,1,0,0
25934,0,0,0,0,0,1,0,1,0,0,0,0,0
25935,0,2,2,0,0,1,0,0,0,0,0,0,0
25936,0,3,1,0,0,1,0,0,0,0,1,0,0
25937,0,3,0,0,0,1,0,0,0,0,2,0,0
25938,0,3,0,0,0,1,0,0,0,0,2,0,0
25939,0,0,1,0,0,0,0,0,1,0,1,0,1
25940,0,3,2,0,0,1,0,0,0,0,0,0,0
25941,1,0,0,0,0,0,0,0,0,0,0,0,0
25942,0,0,0,0,2,2,3,0,0,1,0,0,1
25943,0,0,0,0,2,1,6,0,0,1,0,0,3
25944,0,1,0,0,0,2,0,0,0,1,0,0,0
25945,0,1,0,0,0,2,0,0,0,1,0,0,0
25946,0,1,0,0,0,1,0,1,0,1,0,0,0
25947,0,0,0,0,0,0,0,0,1,0,1,0,1
25948,0,0,0,0,0,0,0,0,1,0,1,0,1
25949,2,0,14,1,0,0,0,0,0,1,0,0,1
25950,2,0,5,0,0,0,0,0,0,0,0,0,0
25951,1,0,4,1,0,0,0,1,2,0,0,0,0
25952,0,0,1,1,0,0,0,1,0,0,0,0,0
25953,0,0,1,1,0,0,0,2,0,0,0,0,0
25954,0,0,1,1,0,0,0,3,0,0,0,0,0
25955,0,0,1,1,0,0,0,3,0,0,0,0,0
25956,0,0,1,1,0,0,0,2,0,0,0,0,0
25957,1,0,4,1,0,0,0,1,1,0,0,0,0
25958,2,0,5,0,0,0,0,0,0,0,0,0,0
25959,2,0,14,1,0,0,0,0,0,1,0,0,1
25960,2,0,0,0,1,0,0,0,0,1,0,0,0
25961,0,0,0,0,2,1,4,0,0,1,0,0,2
25962
25963
25964,0,0,0,0,0,1,0,0,0,0,0,0,0
25965,0,0,0,0,0,1,0,0,0,1,0,0,0
25966,0,0,0,0,0,1,0,0,0,1,1,0,0
25967,0,3,0,0,0,3,0,0,0,0,2,0,0
25968,0,0,1,0,2,1,10,0,1,1,0,0,4
25969,0,0,1,0,2,1,11,0,1,1,0,0,5
25970,2,0,1,0,2,1,1,0,0,1,0,0,0
25971,2,0,1,0,2,1,1,0,0,1,0,0,0
25972,2,1,1,0,2,1,1,0,0,1,0,0,0
25973,2,1,1,0,2,1,1,0,0,1,0,0,0
25974,2,1,1,0,2,1,1,0,1,0,0,0,0
25975,2,1,1,0,2,1,1,0,1,0,0,0,0
25976,2,1,1,0,2,1,1,0,0,0,0,0,0
25977,2,1,1,0,2,1,1,0,1,0,0,0,0
25978,0,0,0,0,1,0,0,0,0,1,0,0,1
25979,0,0,0,0,1,0,0,0,0,1,0,0,1
25980,0,0,4,0,0,1,0,0,0,0,0,0,0
25981,0,0,4,0,0,1,0,0,0,0,0,0,0
25982,0,0,0,0,0,1,0,0,0,1,1,0,0
25983,0,1,0,0,1,2,0,0,0,1,1,0,1
25984,0,1,0,0,1,1,0,0,0,0,0,0,1
25985,0,1,0,0,0,1,0,0,0,1,0,0,0
25986,0,3,0,0,0,3,0,0,0,0,2,0,0
25987,1,2,0,0,1,7,0,0,0,0,1,0,0
25988,1,3,2,0,1,7,0,0,2,0,4,0,0
25989,0,2,1,0,0,2,0,0,2,0,3,0,0
25990,0,3,0,0,0,2,0,0,0,0,2,0,0
25991,0,3,0,0,0,2,0,0,0,0,2,0,0
25992,0,1,1,0,0,2,0,0,2,0,3,0,0
25993,0,0,0,0,0,0,0,0,0,0,1,0,0
25994,0,0,3,0,0,1,0,0,0,0,0,0,0
25995,0,0,0,0,0,0,0,0,0,1,0,0,0
25996,3,0,0,0,2,3,1,0,0,0,1,0,0
25997,2,0,0,0,0,1,0,0,0,0,1,0,0
25998,0,0,0,0,1,1,8,0,0,1,0,0,3
25999,0,0,0,0,1,1,8,0,1,1,0,0,3
26000,0,0,0,0,1,1,8,0,1,1,0,0,3
26001,0,0,2,0,0,0,0,0,0,0,0,0,0
26002,0,0,2,0,0,0,0,0,0,0,0,0,0
26003,0,1,1,0,0,2,0,0,0,1,0,0,0
26004,0,2,2,0,0,1,0,0,0,0,0,0,0
26005,0,2,2,0,0,0,0,0,0,0,0,0,0
26006,0,0,4,0,0,1,0,0,0,0,0,0,0
26007,2,1,1,0,2,1,1,0,0,1,0,0,0
26008,0,3,0,0,0,2,0,0,0,0,2,0,0
26009,0,2,1,0,0,2,0,0,0,0,1,0,0
26010,0,0,2,0,0,1,1,0,2,0,4,0,0
26011,0,0,2,0,0,0,1,0,2,1,3,0,0
26012,1,0,0,0,0,0,0,1,0,0,0,0,0
26013
26014,1,0,0,0,1,2,8,0,1,1,0,0,3
26015,0,0,4,0,0,1,0,0,0,0,0,0,0
26016,0,0,0,0,0,0,0,0,1,0,1,0,1
26017,0,0,0,0,0,0,0,0,1,0,1,0,1
26018,0,0,0,0,0,0,0,0,0,0,1,0,0
26019,0,0,0,0,1,0,0,0,0,1,0,0,1
26020,0,0,2,0,0,1,0,0,0,0,0,0,0
26021,1,0,2,0,0,1,0,0,0,0,0,0,0
26022,1,2,0,0,4,6,1,0,0,1,0,0,0
26023,0,1,0,0,0,1,0,0,0,0,0,0,0
26024,0,0,4,0,0,1,0,0,0,0,0,0,0
26025,0,0,4,0,0,1,0,0,0,0,0,0,0
26026,0,0,3,0,0,1,0,0,0,0,0,0,0
26027,0,0,0,0,0,0,0,0,1,0,1,0,1
26028,0,0,0,0,0,0,0,0,1,0,0,0,0
26029,0,0,0,0,0,0,0,0,1,0,1,0,1
26030,0,0,0,0,0,0,0,0,1,0,1,0,1
26031,0,0,0,0,0,0,0,0,1,0,1,0,1
26032,0,0,4,0,0,1,0,0,0,0,0,0,0
26033,0,0,2,0,0,1,0,0,0,0,0,0,0
26034,0,0,0,0,0,0,0,0,1,0,1,0,1
26035,0,0,0,0,0,0,0,0,1,0,1,0,1
26036,0,1,0,0,0,0,0,0,1,0,1,0,1
26037,0,0,0,0,1,0,0,0,0,1,0,0,0
26038,0,2,1,0,0,2,0,0,2,0,2,0,0
26039,0,2,1,0,0,2,0,0,1,0,2,0,0
26040,0,2,0,0,0,2,0,0,0,0,1,0,0
26041,0,0,3,0,0,0,0,0,1,0,0,0,0
26042
26043
26044
26045,0,0,3,0,0,0,0,0,1,0,0,0,0
26046,1,0,1,0,0,0,1,0,0,0,3,0,1
26047,0,0,1,0,0,0,0,1,0,0,0,0,0
26048,1,0,1,0,0,1,0,3,0,0,0,0,0
26049,0,0,0,0,0,1,0,0,0,1,1,0,0
26050,0,0,0,0,0,1,0,0,0,1,1,0,0
26051,0,2,0,0,0,2,0,0,0,0,2,0,0
26052,0,2,0,0,0,2,0,0,0,0,1,0,0
26053,0,2,2,0,0,1,0,0,0,0,0,0,0
26054,0,1,2,0,1,1,0,0,0,0,0,0,0
26055,0,2,2,0,0,0,0,0,0,0,0,0,0
26056,1,0,2,0,0,1,0,0,0,0,0,0,0
26057,1,0,2,0,0,1,0,0,0,0,0,0,0
26058,1,0,2,0,0,1,0,0,0,0,0,0,0
26059,1,0,2,0,0,1,0,0,0,0,0,0,0
26060,2,0,1,0,2,1,1,0,0,1,0,0,0
26061,0,0,0,0,1,2,9,0,0,1,0,0,4
26062,0,0,0,0,0,0,0,0,1,0,1,0,1
26063,0,0,0,0,0,0,0,0,1,0,1,0,1
26064,0,0,0,0,1,0,0,0,1,0,1,0,0
26065,0,0,0,0,0,0,0,0,1,2,1,0,0
26066,0,0,0,0,0,0,0,0,0,4,1,0,0
26067,0,0,1,0,0,0,0,0,1,0,0,0,0
26068,0,0,0,0,0,1,0,0,0,1,1,0,0
26069,0,2,2,0,0,2,0,0,0,0,0,0,0
26070,0,2,1,0,0,2,0,0,2,0,3,0,0
26071,0,2,1,0,0,2,0,0,1,0,2,0,0
26072,1,0,3,0,0,1,0,0,0,0,0,0,0
26073,1,0,0,0,3,4,1,0,0,0,0,0,0
26074,0,0,3,1,0,6,2,0,0,0,0,0,3
26075,3,0,0,0,3,3,1,0,0,0,0,0,0
26076,1,0,2,0,0,1,0,0,0,0,0,0,0
26077
26078
26079
26080,0,0,0,0,1,0,0,0,1,0,1,0,0
26081,0,0,1,0,0,0,1,0,1,0,0,0,1
26082,0,2,1,0,0,2,0,0,0,0,1,0,0
26083,0,1,1,0,0,2,0,0,2,0,3,0,0
26084,1,3,1,0,1,7,0,0,2,0,2,0,0
26085
26086
26087,0,0,0,0,0,0,0,0,0,0,1,0,0
26088,0,0,2,0,0,0,0,0,0,0,1,0,0
26089,0,16,0,0,1,0,0,0,0,0,0,0,2
26090,0,0,0,0,0,0,0,0,0,0,1,1,0
26091,0,1,0,0,1,0,0,0,1,0,1,0,0
26092,0,0,0,0,1,0,0,0,1,0,1,0,1
26093,0,0,1,1,0,0,0,2,0,0,0,0,0
26094,1,0,1,0,0,0,1,0,0,0,3,1,1
26095,3,0,1,0,2,1,2,0,0,0,3,1,1
26096,3,0,0,0,2,2,1,0,0,0,0,1,0
26097,0,0,1,0,0,0,0,0,0,0,1,0,0
26098,0,1,2,0,0,2,0,0,0,1,1,0,0
26099,0,0,1,1,0,0,0,1,0,0,0,0,0
26100,0,0,1,0,1,2,0,0,0,1,0,0,0
26101,1,0,0,0,1,1,0,0,0,1,0,0,0
26102,0,0,1,1,0,0,0,2,0,0,0,0,0
26103,0,1,4,0,3,0,5,1,0,1,0,0,1
26104,1,1,1,0,1,1,0,2,0,0,0,0,1
26105,1,1,1,0,1,1,0,2,0,1,0,0,1
26106,0,0,0,0,0,0,0,0,1,0,1,0,0
26107,0,0,0,0,0,0,0,0,1,0,1,0,0
26108,0,1,4,0,3,0,5,1,0,1,0,0,1
26109,0,0,1,1,0,0,0,2,0,0,0,0,0
26110
26111,0,1,0,0,0,0,0,0,0,0,0,0,0
26112,0,1,0,0,0,0,0,0,0,0,0,0,0
26113,0,1,0,0,0,0,0,0,0,1,0,0,0
26114
26115,1,0,0,0,0,0,0,0,1,6,1,0,0
26116,0,0,0,0,0,0,0,0,1,3,1,0,0
26117,3,0,0,0,2,0,1,0,0,0,0,1,0
26118,0,2,0,0,0,2,0,0,0,0,0,0,0
26119
26120,0,0,0,0,1,0,0,0,0,1,0,0,1
26121,0,0,0,0,0,0,0,0,0,0,0,0,1
26122,0,0,0,0,1,0,0,0,0,0,0,0,1
26123,0,2,1,0,0,1,0,0,0,0,0,0,0
26124,0,2,2,0,0,1,0,0,0,0,0,0,0
26125,0,2,2,0,0,2,0,0,0,0,0,0,0
26126,1,1,1,0,1,1,0,2,0,0,0,0,1
26127,0,0,3,0,0,0,1,0,1,0,0,0,1
26128,2,0,6,0,0,0,0,0,1,0,0,0,0
26129,0,1,0,0,0,2,0,0,0,5,1,0,0
26130,0,0,0,0,0,0,0,0,1,3,1,0,0
26131,1,0,0,0,1,1,0,0,1,1,0,0,0
26132,1,0,0,0,1,1,0,0,0,1,0,0,0
26133,6,12,3,0,2,0,2,0,0,0,2,2,0
26134,0,0,1,0,0,0,1,0,1,0,0,0,1
26135,0,0,1,0,1,2,0,0,0,1,0,0,0
26136,0,0,1,0,1,2,0,0,0,1,0,0,0
26137,0,0,1,0,1,2,0,0,0,1,0,0,0
26138,0,0,1,0,1,2,0,0,0,1,0,0,0
26139
26140,0,1,0,0,1,0,0,0,1,0,1,0,0
26141,0,1,0,0,1,0,0,0,1,0,1,0,0
26142,0,1,0,0,1,0,0,0,1,0,0,0,0
26143,0,1,0,0,1,0,0,0,1,0,0,0,0
26144,0,1,0,0,1,0,0,0,0,0,0,0,0
26145,3,0,0,0,2,1,1,0,0,0,0,1,0
26146,3,0,1,0,2,0,2,0,0,0,3,1,1
26147,1,3,2,0,1,3,5,1,1,0,1,0,5
26148,1,3,1,0,2,3,5,1,1,0,0,0,5
26149,0,3,0,0,2,3,4,1,1,0,1,0,5
26150,0,3,0,0,2,3,4,1,1,0,1,0,5
26151,0,3,1,1,2,2,1,1,1,0,1,1,3
26152,0,1,1,1,1,1,0,0,1,0,1,1,1
26153,0,1,1,1,1,1,0,0,1,0,1,1,0
26154,0,1,1,1,1,1,0,0,1,1,1,1,0
26155,0,1,1,0,1,2,0,0,1,5,1,1,0
26156,0,1,1,0,0,2,0,0,0,6,0,0,0
26157,0,1,0,0,0,2,0,0,0,7,0,0,0
26158,1,0,0,0,0,0,0,0,1,7,0,0,0
26159,1,0,0,0,0,1,0,0,1,4,0,0,0
26160,1,0,0,0,0,1,0,0,1,2,0,0,0
26161,1,0,0,0,1,1,0,0,1,1,0,0,0
26162,1,0,0,0,1,1,0,0,1,1,0,0,0
26163,0,1,2,0,0,1,0,0,0,0,0,0,0
26164,1,1,1,0,1,1,0,4,0,1,0,0,1
26165,0,1,2,0,0,2,0,0,0,0,0,0,0
26166,0,1,2,0,0,2,0,0,0,0,0,0,0
26167,1,1,1,0,1,1,0,1,0,1,0,0,1
26168,1,1,1,0,1,1,0,1,0,1,0,0,1
26169,1,1,1,0,1,1,0,1,0,1,0,0,1
26170,0,1,2,0,0,2,0,0,0,1,0,0,0
26171,0,1,0,0,1,0,0,0,1,0,1,0,0
26172,0,1,0,0,1,0,0,0,1,0,1,0,0
26173,0,1,0,0,1,0,0,0,1,0,1,0,0
26174,0,1,0,0,1,0,0,0,1,0,1,0,0
26175,1,0,0,0,0,1,0,0,0,1,0,0,0
26176,0,2,0,0,1,5,0,0,0,0,0,0,0
26177,0,0,1,0,1,2,0,0,0,1,0,0,0
26178,1,0,1,0,1,2,0,0,0,1,0,1,0
26179,0,0,1,0,1,2,0,0,0,1,0,0,0
26180,0,0,1,0,1,2,0,0,0,1,0,0,0
26181,0,0,1,0,1,2,0,0,0,1,0,0,0
26182,0,1,0,0,1,0,0,0,1,0,1,0,0
26183,0,1,0,0,1,1,0,0,0,0,0,0,1
26184,0,0,0,0,1,0,0,0,0,0,0,0,1
26185,1,1,1,0,1,1,0,1,0,1,0,0,1
26186,1,1,1,0,0,0,0,1,0,1,0,0,1
26187,0,0,1,0,1,1,0,0,0,1,1,0,0
26188,0,0,1,0,1,1,0,0,0,0,0,0,0
26189
26190
26191
26192,0,1,0,0,1,0,0,0,1,0,1,0,0
26193,1,1,2,0,1,1,0,4,0,0,0,0,1
26194,1,1,1,0,1,1,0,1,0,1,0,0,1
26195,0,1,0,0,1,0,0,0,0,0,0,0,0
26196,0,1,0,0,1,0,0,0,0,0,0,0,0
26197,0,1,0,0,1,0,0,0,0,0,0,0,0
26198,1,1,1,0,1,1,0,1,0,1,0,0,1
26199,1,1,1,0,1,1,0,1,0,1,0,0,1
26200,1,1,1,0,1,1,0,1,0,1,0,0,1
26201,0,1,0,0,1,0,0,0,0,0,0,0,0
26202,0,1,0,0,1,0,0,0,0,0,0,0,0
26203,0,1,0,0,1,0,0,0,0,0,0,0,0
26204,0,0,1,0,1,2,0,0,0,1,0,0,0
26205,0,0,0,0,0,1,0,0,0,1,0,0,0
26206,0,0,0,0,1,0,0,0,0,0,0,0,1
26207,3,3,1,0,0,1,0,0,0,1,1,0,0
26208,0,0,2,0,0,0,0,0,1,0,0,0,0
26209,1,0,4,1,0,0,0,0,1,0,0,0,0
26210,0,3,0,0,1,6,0,0,0,0,0,0,0
26211,1,2,0,0,1,6,0,0,0,0,0,0,0
26212,0,1,0,0,0,3,0,0,0,0,0,1,0
26213,0,1,0,0,0,2,0,0,0,4,0,0,0
26214,1,1,1,0,1,1,0,1,0,1,0,0,1
26215,1,1,1,0,1,1,0,1,0,1,0,0,1
26216,0,1,0,0,0,0,0,0,0,1,0,0,0
26217,0,0,0,0,1,2,0,0,0,0,0,0,0
26218,0,1,0,0,1,3,0,0,0,0,0,1,0
26219,0,1,0,0,1,1,0,0,0,0,0,0,1
26220,1,0,0,0,0,1,0,0,1,2,0,0,0
26221,0,1,0,0,0,1,3,0,0,0,0,0,0
26222,0,1,0,0,0,2,3,0,0,0,0,0,0
26223,0,1,0,0,0,1,0,0,0,0,0,0,0
26224,0,2,1,0,1,1,0,0,0,0,1,0,0
26225,0,1,1,0,1,1,0,0,0,0,1,0,0
26226,0,1,0,0,1,0,0,0,0,0,0,0,0
26227,0,1,0,0,1,0,0,0,0,0,0,0,0
26228,0,0,0,0,1,0,0,0,0,0,0,0,0
26229,0,2,0,0,1,5,0,0,0,0,0,0,0
26230,0,1,2,0,1,1,1,3,0,1,0,0,1
26231,0,1,2,0,1,1,3,3,0,1,0,0,1
26232,2,1,0,0,1,2,2,0,0,0,0,2,0
26233,2,2,1,0,1,5,0,0,0,0,1,2,1
26234,2,1,1,0,0,6,0,0,0,1,1,1,1
26235,1,1,1,0,0,3,0,0,0,0,1,1,0
26236,0,1,0,0,1,0,0,0,0,0,0,0,1
26237,1,2,0,0,2,7,0,0,0,0,1,0,0
26238,1,2,1,0,1,0,0,0,0,0,1,0,0
26239,0,1,0,0,1,0,0,0,0,1,0,0,0
26240,1,0,0,0,0,1,0,0,1,2,0,0,0
26241,0,1,0,0,1,3,0,0,0,0,0,1,0
26242,0,1,0,0,1,3,0,0,0,0,0,1,0
26243,0,1,0,0,1,3,0,0,0,0,0,1,0
26244,0,0,0,0,1,1,0,0,0,0,0,1,0
26245,1,2,3,0,1,3,2,1,1,0,1,1,1
26246
26247
26248
26249,0,1,0,0,1,1,0,0,0,0,0,0,1
26250,0,1,0,0,1,1,0,0,0,0,0,0,1
26251,0,1,0,0,1,0,1,0,0,0,0,0,1
26252,0,5,3,0,3,3,4,0,0,1,6,0,3
26253,1,1,1,0,1,1,0,1,0,1,0,0,1
26254,1,2,2,0,2,1,3,1,0,1,0,0,1
26255,1,2,2,0,2,1,3,1,0,1,0,0,1
26256,0,1,0,0,1,1,0,0,0,0,0,0,1
26257,0,1,0,0,1,1,0,0,0,0,0,0,1
26258,1,2,0,0,1,5,0,0,0,0,0,0,0
26259,0,1,0,0,1,3,0,0,0,3,0,1,0
26260,0,0,0,0,0,2,0,0,0,0,0,0,0
26261,0,1,0,0,1,1,0,0,0,0,0,0,1
26262,3,2,1,0,1,5,0,0,0,1,1,2,1
26263,2,2,2,0,2,1,2,1,0,1,0,0,1
26264,2,2,2,0,2,1,0,1,0,1,0,0,1
26265,1,2,2,0,2,1,0,1,0,1,0,0,1
26266,1,0,0,0,0,1,0,0,1,4,0,0,0
26267,1,0,0,0,0,1,0,0,1,2,0,0,0
26268,0,0,0,0,0,0,1,0,0,0,0,0,0
26269,0,1,3,0,3,0,5,0,0,1,0,0,1
26270,0,2,4,0,3,1,5,1,0,1,0,0,3
26271,0,2,2,0,3,1,5,1,0,1,0,0,2
26272,1,2,2,0,2,1,4,1,0,0,0,0,2
26273,0,1,0,0,1,3,0,0,0,0,0,1,0
26274,0,1,1,0,1,2,0,0,1,3,1,1,0
26275,0,1,0,0,0,2,0,0,1,5,0,1,0
26276,0,1,0,0,0,2,0,0,0,6,0,1,0
26277,0,1,0,0,0,1,0,0,0,0,0,0,0
26278,1,0,4,0,0,0,0,0,1,0,0,0,0
26279,2,2,2,0,2,1,0,1,0,1,0,0,1
26280,1,1,1,0,1,0,0,1,0,1,0,0,1
26281,1,2,0,0,1,5,0,0,0,0,0,0,0
26282,2,2,2,0,3,1,6,1,0,1,0,0,3
26283,2,1,1,0,2,3,3,0,0,0,0,1,2
26284,2,1,0,0,1,2,3,0,0,0,0,1,1
26285,0,2,2,0,3,1,5,1,0,1,0,0,2
26286,1,2,3,0,3,1,6,1,0,1,0,0,4
26287,1,2,3,0,3,1,6,1,0,1,0,0,4
26288,1,2,2,0,3,1,6,1,0,0,0,0,4
26289,2,2,2,0,2,1,2,1,0,1,0,0,1
26290,2,2,2,0,3,1,4,1,0,1,0,0,3
26291,2,2,2,0,4,1,6,1,0,1,0,0,4
26292,1,2,2,0,4,0,4,1,0,1,0,0,4
26293,3,2,3,0,3,0,4,0,0,1,1,0,4
26294,3,1,1,0,1,0,0,0,0,0,1,0,1
26295,4,1,1,0,1,3,0,0,0,0,2,0,0
26296,4,1,1,0,1,3,0,0,0,0,2,0,0
